,Name,School,L10_High_BB,L10_Ave_BB,Freshman,NCAA_High_BB,NCAA_Ave_BB,BB_nqs
2846,Danielle Vahala,Temple,9.2,5.258333333333333,2015,0.0,0.0,0.0
2847,Khadijah Hudson,Eastern Michigan,9.55,5.677272727272728,2013,9.775,9.354,9.46
2848,Lexi Mura,Iowa,8.8,8.8,2015,9.85,9.685,9.81
2849,Amy Roemmele,Kentucky,9.425,7.673076923076923,2013,9.85,9.612,9.825
2850,Samantha Pearsall,Iowa State,9.625,7.175000000000001,2013,9.95,9.517,9.79
2851,Lindsay Williams,Michigan,9.475,7.625,2013,9.9,9.726,9.885
2852,Marissa Wossner,Boise State,9.4,7.2625,2013,9.825,9.684,9.795
2853,Giana O'Connor,Illinois,9.325,7.341666666666667,2013,9.925,9.739,9.89
2854,Kayla Weber,Western Michigan,9.25,5.960416666666667,2013,9.875,9.602,9.825
2855,Miya Dotson,Western Michigan,9.325,7.247916666666667,2013,9.775,9.357,9.6
2856,Krystal Walker,UW-Oshkosh,9.175,6.803571428571429,2013,9.75,9.419,9.685
2857,Natalie Amadio,Northern Illinois,9.375,7.459615384615386,2013,0.0,0.0,0.0
2858,Kennedy Prentice,Cornell,9.35,7.409615384615385,2013,9.425,8.708,0.0
2859,Alyssa Lopez,Iowa,9.5,9.3,2013,9.675,9.3,0.0
2860,Brittany Holmes,Michigan State,9.35,9.0,2013,9.825,9.651,9.79
2861,Kristyn Bossle,Illinois State,9.35,6.878846153846155,2014,0.0,0.0,0.0
2862,Holly Ryan,Michigan State,9.5,7.204545454545453,2014,9.875,9.572,9.825
2863,Jessica Buis,Western Michigan,9.325,7.243181818181819,2013,9.85,9.61,9.795
2864,Lauren Africano,Northern Illinois,9.275,6.46875,2013,0.0,0.0,0.0
2865,Lindsay Offutt,Pittsburgh,9.55,7.554545454545455,2014,9.95,9.785,9.905
2866,Madison Kremer,Texas Woman's,9.35,4.91388888888889,2014,8.95,8.95,0.0
2867,Kayla Kosmerl,Kent State,9.275,8.575000000000001,2014,9.775,9.479,9.49
2868,Jordan Charrette,Central Michigan,9.425,7.155000000000001,2015,9.875,9.732,9.795
2869,Megan Lamphere,Central Michigan,9.35,7.459615384615386,2013,9.75,9.75,0.0
2870,Alexandra Chretien,Brown,8.75,4.68125,2013,9.6,9.6,0.0
2871,Danielle Turner,UW-Oshkosh,9.2,6.532692307692308,2014,9.75,8.989,9.295
2872,Miranda Kerr,Ball State,9.225,6.135714285714285,2013,9.775,9.45,9.385
2873,Kayla Beckler,Ball State,9.525,6.967307692307692,2014,9.85,9.559,9.815
2874,Allie Hansen,Iowa State,0.0,0.0,2014,9.825,9.487,9.595
2875,Maddie Krentz,Boise State,9.075,6.0,2013,8.3,8.3,0.0
2876,Allison Bellingham,San Jose State,9.325,7.295,2013,9.875,9.671,9.815
2877,Melissa Chuang,Stanford,9.625,7.440909090909091,2013,9.925,9.782,9.895
2878,Alicia Floyd,Lindenwood,9.45,7.492307692307693,2013,9.9,9.542,9.815
2879,Emily Novotny,Denver,9.05,5.3875,2014,0.0,0.0,0.0
2880,Kiersten Graber,Washington,9.375,7.6000000000000005,2013,0.0,0.0,0.0
2881,Breanna Beltran,Seattle Pacific,9.375,6.54090909090909,2015,9.725,9.2,9.44
2882,Emily Vidmar,BYU,9.1,5.475,2013,9.875,9.643,9.85
2883,Amber Hu,Pennsylvania,9.3,6.903846153846154,2013,9.85,9.525,9.77
2884,Camilla Opperman,Yale,9.0,8.65,2014,0.0,0.0,0.0
2885,Hannah Gilbert,San Jose State,9.15,7.345833333333333,2013,0.0,0.0,0.0
2886,Virginia Brownsell,Southern Utah,8.55,5.283333333333333,2014,0.0,0.0,0.0
2887,Serena Leong,California,9.75,7.6423076923076945,2013,9.9,9.549,9.815
2888,Michelle Yasukochi,Utah State,9.55,7.334615384615384,2013,9.875,9.511,9.835
2889,Ashley Tai,Stanford,9.6,7.210119047619046,2017,9.9,9.551,9.845
2890,Julia York,Alaska,8.125,5.175,2014,9.8,9.348,9.72
2891,Alyssa Anderson,Sacramento State,9.3,5.845833333333333,2013,9.825,9.418,9.77
2892,Brennan Bailes,Sacramento State,8.525,5.362500000000001,2014,0.0,0.0,0.0
2893,Lindsay Mable,Minnesota,9.7,7.775,2013,9.95,9.792,9.925
2894,Rachel Abrams,Ohio State,9.65,6.854166666666667,2013,0.0,0.0,0.0
2895,Lark Pokladnik,Missouri,9.375,7.4,2014,9.75,9.469,9.56
2896,JoAnna Cuba,Utah State,9.7,6.481250000000001,2013,9.875,9.538,9.815
2897,Jordyn Beck,Nebraska,9.7,9.175,2014,0.0,0.0,0.0
2898,Courtney Heise,Lindenwood,9.425,5.8125,2013,9.7,9.372,9.6
2899,Kristen DeCosta,Iowa State,9.525,5.366666666666666,2013,0.0,0.0,0.0
2900,Maggie Teets,Stanford,9.8,7.317499999999999,2013,0.0,0.0,0.0
2901,Ashleigh Gillis,Texas Woman's,8.35,3.564285714285714,2013,0.0,0.0,0.0
2902,Maria Hundley,Seattle Pacific,9.25,8.791666666666668,2013,9.9,9.557,9.855
2903,Tori Beckwith,Lindenwood,9.35,6.897727272727273,2013,0.0,0.0,0.0
2904,Allison Scates,Centenary College,9.2,6.740384615384614,2014,9.775,9.384,9.705
2905,Erin Odom,Towson,9.35,6.7875,2013,9.75,9.489,9.53
2906,Sydnie Dillard,Arkansas,9.725,7.321666666666667,2013,9.9,9.815,9.88
2907,Hunter Price,Oklahoma,7.625,3.011111111111111,2013,0.0,0.0,0.0
2908,Joey Ching,Air Force,8.3,5.166666666666667,2014,0.0,0.0,0.0
2909,Carly Kiesow,UW-La Crosse,8.45,7.6899999999999995,2013,0.0,0.0,0.0
2910,Montana Whittle,Kentucky,8.75,8.299999999999999,2014,9.875,9.743,9.845
2911,Brittney Sooksengdao,Yale,9.475,9.1375,2013,9.85,9.511,9.795
2912,Nicole Pruchnik,Southern Conn.,9.425,6.167857142857143,2013,9.825,9.449,9.77
2913,Jillian Casarella,Ursinus College,8.0,8.0,2014,9.825,9.362,9.745
2914,Sara Schupp,Cornell,8.475,5.817857142857143,2013,0.0,0.0,0.0
2915,Kaylee Remillard,Rhode Island College,9.25,6.858333333333334,2013,7.65,7.65,0.0
2916,Jenna Williams,Springfield College,9.4,6.339285714285714,2009,9.875,9.532,9.83
2917,Nicolette Wilson,Rutgers,8.35,7.85,2013,0.0,0.0,0.0
2918,Reagan Oliveri,Temple,9.3,8.283333333333333,2013,9.8,9.483,9.75
2919,Amy Vicidomini,Springfield College,7.3,7.25,2013,0.0,0.0,0.0
2920,Alicia Bair,Cornell,9.175,8.81,2013,9.6,9.6,0.0
2921,Amanda Rota,Brockport,9.325,5.691666666666667,2013,9.75,9.26,9.65
2922,Lily Jagodzinski,Brockport,9.375,8.46875,2013,9.775,9.402,9.71
2923,Lindsay Knapp,West Chester,9.2,5.925,2013,9.8,9.357,9.745
2924,Chelsea Olson,UW-La Crosse,8.475,8.3125,2013,0.0,0.0,0.0
2925,Rachel Tucker,BYU,9.0,5.295833333333333,2014,0.0,0.0,0.0
2926,Danielle Judal,UC Davis,9.475,7.675000000000001,2013,9.9,9.597,9.865
2927,Stephanie Stamates,UC Davis,9.7,7.725,2013,9.875,9.652,9.87
2928,Taylor Baron,UC Davis,9.375,6.321428571428571,2015,9.825,9.51,0.0
2929,Taylor James,William & Mary,9.275,6.325,2013,8.875,8.875,0.0
2930,Marley Bender,Cortland State,9.25,6.997727272727273,2014,9.15,8.975,0.0
2931,Carissa Lim,Pennsylvania,9.0,6.075000000000001,2013,9.725,9.196,9.415
2932,Jillian Chappel,Utah State,9.25,9.075000000000001,2014,9.8,9.546,9.575
2933,Mary Beth Box,Georgia,9.6,7.550000000000001,2013,9.95,9.795,9.935
2934,Ali Ables,Air Force,9.35,7.5375000000000005,2013,9.775,9.475,9.645
2935,Barbara Bass,UW-Oshkosh,8.6,5.6,2013,9.325,8.937,9.205
2936,Ariel Martin,Nebraska,9.425,7.404166666666666,2014,0.0,0.0,0.0
2937,Keara Glover,Arkansas,9.725,6.832142857142857,2013,9.85,9.522,9.795
2938,Jaelyn Olsen,Northern Illinois,9.425,7.077777777777778,2013,9.85,9.546,9.81
2939,Diana Walters,Brown,9.5,7.730769230769231,2013,9.85,9.431,9.8
2940,Nicole Wetzel,Alaska,9.05,8.816666666666668,2013,9.7,9.235,9.48
2941,Kellie Slater,Centenary College,9.3,8.645,2013,9.8,9.381,9.755
2942,Hannah Popper,Temple,0.0,0.0,2013,0.0,0.0,0.0
2943,Mikaela Jones,BYU,9.325,7.2075,2013,9.85,9.475,9.76
2944,Randi Cutolo,Bridgeport,8.05,7.393750000000001,2014,0.0,0.0,0.0
2945,Alexa Okamura,Seattle Pacific,9.375,7.050000000000001,2013,9.775,9.318,9.68
2946,Randi Schorzman,UW-Stout,9.45,7.625,2013,9.725,9.13,9.64
2947,Hollie Blanske,Nebraska,9.7,6.861363636363635,2013,9.9,9.737,9.88
2948,Courtney Howard,UW-Oshkosh,8.575,5.308333333333334,2013,8.625,8.537,0.0
2949,Taylor Baron,UC Davis,9.375,6.321428571428571,2015,9.825,9.51,0.0
2950,Charlotte Sullivan,Iowa,9.35,9.35,2017,9.9,9.782,9.86
2951,Courtney McGregor,Boise State,8.05,8.05,2017,9.95,9.771,9.875
2952,Katie Honarmand,Ball State,7.05,3.525,2013,0.0,0.0,0.0
2953,Paige Bottano,Sacramento State,8.0,4.0,2013,0.0,0.0,0.0
2954,Katy Nogaki,UC Davis,9.15,5.745833333333333,2014,9.925,9.59,9.86
2955,Megan Kyle,Sacramento State,9.1,4.7555555555555555,2015,9.8,9.527,9.72
2956,Amy Bellingham,San Jose State,9.225,5.484374999999999,2013,9.8,9.507,9.695
2957,Sophina DeJesus,UCLA,0.0,0.0,2013,9.975,9.777,9.895
2958,Gina Costa,West Virginia,9.3,4.975,2013,0.0,0.0,0.0
2959,Julia Ross,Denver,9.6,6.027777777777777,2014,9.95,9.718,9.92
2960,Briana Bridgeford,Hamline,8.2,8.2,2013,9.4,8.794,9.045
2961,Sara Perez,UW-Stout,8.85,4.826785714285714,2013,8.675,8.36,0.0
2962,Meghan McCaskey,Hamline,7.45,7.45,2013,0.0,0.0,0.0
2963,Andrea Gross,Hamline,7.8,7.8,2013,9.35,8.744,8.925
2964,Ana Ginter,UW-La Crosse,8.6,7.65,2015,9.15,8.775,0.0
2965,Miranda Eubank,Missouri,9.225,5.139285714285714,2013,0.0,0.0,0.0
2966,Tiara Phipps,Kentucky,9.7,6.31,2013,0.0,0.0,0.0
2967,Aziza Day,Rutgers,8.9,8.666666666666668,2014,0.0,0.0,0.0
2968,Angela Stein,UW-La Crosse,9.3,6.708333333333334,2013,0.0,0.0,0.0
2969,Emily Ryan,UW-Oshkosh,8.875,6.6375,2013,0.0,0.0,0.0
2970,Gabriella Douglas,Michigan State,9.475,9.475,2017,9.9,9.669,9.86
2971,Nicola Deans,Michigan State,8.575,8.087499999999999,2013,9.875,9.431,9.8
2972,Hailee Westney,Michigan State,8.65,8.65,2015,9.9,9.66,9.87
2973,Erika Aufiero,Oregon State,9.425,6.840625,2013,9.825,9.787,0.0
2974,Mackenzie Itcush,North Carolina State,8.95,8.1,2015,9.75,9.48,0.0
2975,Paige Blaney,Seattle Pacific,8.95,8.95,2014,0.0,0.0,0.0
2976,Ginny Ebker,UW-Whitewater,9.275,5.233333333333333,2015,0.0,0.0,0.0
2977,Katie Sassa,Towson,9.4,8.866666666666667,2013,9.8,9.321,9.225
2978,Haley Jones,Maryland,9.65,9.26,2014,0.0,0.0,0.0
2979,Brianna Comport,Bridgeport,8.55,7.633333333333333,2015,9.95,9.741,9.905
2980,Jacqueline Lucci,Pittsburgh,9.425,6.584375,2014,0.0,0.0,0.0
2981,Peyton Ernst,Florida,9.3,9.3,2016,9.925,9.737,9.88
2982,Bailie Key,Alabama,0.0,0.0,2018,8.475,8.475,0.0
2983,Kelsey Aucoin,New Hampshire,9.875,5.640624999999999,2014,9.95,9.711,9.895
2984,Stephanie Choo,Brown,9.375,5.7749999999999995,2013,0.0,0.0,0.0
2985,Elissa Solomon,New Hampshire,8.7,8.5,2013,9.8,9.368,9.695
2986,Gracie Day,Auburn,9.1,6.959999999999999,2017,0.0,0.0,0.0
2987,Brittni Watkins,North Carolina State,9.35,5.845833333333333,2013,9.9,9.627,9.85
2988,Kristen Torres,West Chester,9.1,5.9799999999999995,2014,0.0,0.0,0.0
2989,Becca Schugel,Missouri,9.475,9.1125,2015,9.9,9.634,9.855
2990,Jodi Andrews,Michigan State,8.875,2.4178571428571427,2013,0.0,0.0,0.0
2991,Kristine Levin,Arizona State,9.4,6.054166666666667,2013,0.0,0.0,0.0
2992,Blair Elmore,Missouri,9.3,5.3100000000000005,2013,9.775,9.637,0.0
2993,Katie Kuehl,Lindenwood,9.1,6.178571428571429,2013,0.0,0.0,0.0
2994,Summer Raymond,BYU,9.6,7.036111111111111,2013,9.9,9.675,9.82
2995,Austin Page,Southern Conn.,7.95,7.95,2015,0.0,0.0,0.0
2996,Sarah Fisher,Illinois State,9.2,6.3656250000000005,2013,9.575,9.114,9.3
2997,Ellie Pikula,Pittsburgh,8.8,5.441666666666667,2017,0.0,0.0,0.0
2998,Nicole Turner,Oregon State,9.75,7.144444444444444,2013,0.0,0.0,0.0
2999,Lisa Soto,Pittsburgh,8.775,8.537500000000001,2013,9.85,9.595,9.795
3000,Jesse Williams,Sacramento State,8.8,5.418749999999999,2013,9.8,9.468,9.71
3001,Kimberly Robertson,UW-Oshkosh,0.0,0.0,2015,0.0,0.0,0.0
3002,Shae Zamardi,LSU,8.7,8.7,2014,0.0,0.0,0.0
3003,Laura-Ann Chong,Oregon State,8.65,8.65,2009,9.95,9.808,9.91
3004,Opua Calucag,Iowa,9.4,9.15,2013,9.075,9.017,0.0
3005,Taylor Ricci,Oregon State,8.25,8.25,2015,9.5,9.5,0.0
3006,Jacklyn Clark,West Chester,8.825,5.46875,2013,9.375,9.125,0.0
3007,Katie Stebick,Rutgers,8.45,8.45,2013,0.0,0.0,0.0
3008,Samantha Craus,Oklahoma,9.175,6.392857142857143,2017,0.0,0.0,0.0
3009,Madeline Nilsson,BYU,9.5,6.357142857142858,2013,9.775,9.175,0.0
3010,Nicole DeRoode,UW-Oshkosh,6.8,6.8,2013,9.05,8.547,8.625
3011,Kate Filosi,Michigan State,9.225,8.674999999999999,2013,0.0,0.0,0.0
3012,Denasiha Christian,Ball State,8.55,8.3125,2013,9.825,9.323,9.79
3013,Jasmine Zambrana,Southern Conn.,8.875,4.4375,2015,9.525,8.818,8.875
3014,Milena Fabry,Kent State,0.0,0.0,2016,9.85,9.74,9.81
3015,Jamilah Ali,Bowling Green,9.575,8.962499999999999,2013,9.875,9.519,9.805
3016,Amber Woo,Pennsylvania,9.425,5.875,2012,9.8,9.559,9.76
3017,Morgan Traina,Yale,9.375,9.07,2012,9.85,9.506,9.81
3018,Jaymi Baxter,Kent State,9.275,6.634375,2014,0.0,0.0,0.0
3019,Lauren Ross,Towson,9.425,6.0875,2012,9.9,9.629,9.84
3020,Alexis Lajeunesse,Central Michigan,8.875,8.875,2013,0.0,0.0,0.0
3021,Kylie Fagan,Central Michigan,9.025,7.119999999999999,2012,9.9,9.587,9.845
3022,Tauny Shearer,San Jose State,9.35,6.446428571428571,2012,9.825,9.397,9.75
3023,Lexus Demers,Auburn,9.325,5.114285714285714,2012,9.925,9.727,9.9
3024,Whitnee Johnson,Kent State,9.35,8.665,2012,9.875,9.575,9.8
3025,Emma Hoffman,Rutgers,8.925,8.28,2013,0.0,0.0,0.0
3026,Lauren Bilenki,West Chester,9.4,8.84,2012,9.625,9.195,9.36
3027,Sariaye Jensen,Alaska,9.325,5.9035714285714285,2012,9.3,8.836,8.865
3028,Brooke Baures,Winona State,9.325,5.904166666666667,2012,9.6,9.146,9.555
3029,Taylor Noonan,Central Michigan,9.7,6.033333333333333,2012,9.925,9.779,9.905
3030,Samantha VanderPutten,Cornell,8.9,8.3875,2012,0.0,0.0,0.0
3031,Taylor Huey,S.E. Missouri,9.175,5.85,2012,9.675,9.153,9.25
3032,Allison Rubenstein,Brown,9.35,8.940000000000001,2012,9.825,9.481,9.73
3033,Noel Stubbs,Centenary College,9.425,6.385714285714286,2012,9.725,9.205,9.615
3034,Natalie Trejo,Southern Utah,9.125,6.257142857142857,2013,9.875,9.687,9.86
3035,Brooklyn Schumacher,Ball State,9.175,9.08125,2012,9.7,9.409,9.605
3036,Briana Conkle,Missouri,9.225,5.879166666666666,2012,9.825,9.438,9.78
3037,Jenny Kaufman,Southern Conn.,9.15,8.635,2012,9.55,9.258,9.415
3038,Morgan Johnson,North Carolina State,9.4,6.746875,2010,0.0,0.0,0.0
3039,Courtney Von Braunsberg,Cortland State,9.075,9.075,2014,9.525,9.158,0.0
3040,Dallas Smith,Sacramento State,8.9,6.954166666666667,2012,9.75,9.463,9.675
3041,Chelsea Drooger,Kent State,9.275,6.389285714285714,2012,9.775,9.237,9.75
3042,Michaela Lapent,Bridgeport,9.225,8.958333333333334,2012,9.775,9.395,9.63
3043,Brenna Marcoux,George Washington,8.625,5.604166666666666,2012,9.425,9.3,0.0
3044,Alexandria Porter,Bowling Green,8.7,5.55,2013,0.0,0.0,0.0
3045,Demetria Hunte,Georgia,9.05,5.441666666666666,2013,0.0,0.0,0.0
3046,Alexis Arena,Temple,9.15,8.775,2012,9.85,9.479,9.775
3047,Morgan Venuti,Pennsylvania,9.2,8.675,2013,0.0,0.0,0.0
3048,Jessica Starcevich,Cornell,9.225,5.9875,2012,9.5,8.818,8.885
3049,Riley Childress,Illinois State,8.925,4.853571428571428,2013,0.0,0.0,0.0
3050,Jessie DeZiel,Nebraska,9.65,6.370833333333333,2013,9.925,9.799,9.905
3051,Kaitlyn Clark,Alabama,9.675,7.5,2012,10.0,9.79,9.925
3052,Georgia Dabritz,Utah,9.85,6.510714285714286,2012,9.925,9.625,9.88
3053,Kayla Williams,Alabama,9.675,9.535,2012,9.95,9.774,9.905
3054,Allison Flores,Arizona,9.55,6.321428571428572,2012,9.85,9.72,9.845
3055,Kailah Delaney,Utah,9.575,9.4625,2012,9.925,9.689,9.865
3056,Ciera Perkins,Boise State,9.6,6.628571428571428,2012,0.0,0.0,0.0
3057,Sarah Persinger,Georgia,9.7,6.320833333333333,2012,9.9,9.699,9.855
3058,Rachel Spicer,Florida,9.725,7.075,2012,9.9,9.77,9.885
3059,Ellese Sakai-Hart,Denver,9.525,6.166666666666667,2012,9.875,9.685,9.84
3060,Chelsea Tang,Oregon State,9.7,6.664285714285714,2012,9.925,9.815,9.905
3061,Dayah Haley,West Virginia,9.45,9.13125,2012,9.85,9.486,9.705
3062,Stephanie Giameo,Maryland,9.6,9.245,2012,9.95,9.806,9.905
3063,Kassandra Lopez,Utah,9.7,7.134374999999999,2012,9.95,9.754,9.885
3064,Tory Wilson,Utah,9.6,6.9750000000000005,2012,9.925,9.74,9.875
3065,Kiersten Wang,Florida,9.525,9.335,2012,0.0,0.0,0.0
3066,Amber Wobma,Arizona,9.425,6.332142857142857,2012,9.85,9.672,9.83
3067,Sarah Landes,Utah State,9.65,6.3291666666666675,2012,9.875,9.648,9.85
3068,Nina McGee,Denver,9.5,6.266666666666667,2013,9.925,9.753,9.905
3069,Lloimincia Hall,LSU,9.8,9.41,2012,9.875,9.768,9.87
3070,Maebelle Pacheco,Pittsburgh,9.3,8.785,2014,0.0,0.0,0.0
3071,Ana Jaworski,Southern Utah,9.525,4.6156250000000005,2012,9.9,9.612,9.865
3072,Haley Sedgewick,Pittsburgh,9.275,6.367857142857144,2012,9.775,9.43,9.705
3073,Kylie Schermann,Minnesota,9.55,6.3,2012,9.95,9.736,9.88
3074,Haley Bodenheimer,Pittsburgh,9.425,6.507142857142856,2012,9.85,9.588,9.79
3075,McKenzie Fechter,Washington,9.55,5.249999999999999,2012,9.875,9.744,9.85
3076,Rachel Schick,Georgia,9.475,9.225,2015,9.925,9.64,9.86
3077,Jordan Naleway,Illinois,9.5,6.154166666666667,2012,9.825,9.748,9.8
3078,Madison Podlucky,Washington,9.35,6.546875,2012,0.0,0.0,0.0
3079,Sachi Sugiyama,Michigan,9.3,9.025,2012,9.875,9.64,9.84
3080,Cierra Tomson,Minnesota,9.3,5.958333333333333,2012,9.85,9.642,9.79
3081,Caitlin Brown,Iowa State,9.675,6.254166666666666,2012,9.95,9.718,9.9
3082,Alexandra Mills,Arizona,9.25,9.25,2013,9.95,9.726,9.88
3083,Natasha Sundby,Arizona State,9.5,6.8375,2013,9.8,9.31,9.59
3084,Brittany Webster,Auburn,9.225,9.07,2012,0.0,0.0,0.0
3085,Alina Cartwright,Michigan State,9.575,6.532142857142857,2012,9.9,9.695,9.855
3086,Sarah Grady,Ohio State,9.45,6.8687499999999995,2012,9.85,9.685,9.8
3087,Jessica Morreale,Iowa,9.525,9.333333333333334,2012,9.875,9.467,9.72
3088,Kelsi Eberly,Illinois,9.575,6.1125,2012,9.85,9.556,9.745
3089,Brianna Guy,Auburn,9.6,9.370000000000001,2012,9.95,9.59,9.8
3090,Chelsea Bailey,UIC,9.325,8.989999999999998,2012,9.725,9.175,0.0
3091,Ashley Noll,Michigan State,9.225,8.915,2012,9.85,9.527,9.795
3092,Alex Archer,Stanford,9.175,6.3500000000000005,2012,0.0,0.0,0.0
3093,Katelyn Ohlrich,Oregon State,9.55,6.2250000000000005,2012,9.85,9.735,9.835
3094,Caryn Kadous,Auburn,9.575,6.592857142857142,2012,9.875,9.661,9.855
3095,Jamie Shisler,Florida,9.175,8.84,2012,0.0,0.0,0.0
3096,Lane Jarred,North Carolina State,9.625,9.405,2012,9.9,9.717,9.865
3097,Michelle Adams,Western Michigan,9.2,5.6875,2012,9.625,9.283,9.215
3098,Janell Sargent,North Carolina,9.575,7.021875,2012,9.9,9.698,9.85
3099,Shannon Mitchell,Kentucky,9.5,9.4,2012,9.925,9.719,9.905
3100,Gina Locigno,Bowling Green,9.525,9.175,2013,9.875,9.537,9.805
3101,Jaime Wright,Oregon State,9.525,5.95,2013,0.0,0.0,0.0
3102,Alexandra Stych,Air Force,9.025,5.262499999999999,2012,9.125,9.125,0.0
3103,Jennifer Lauer,Nebraska,9.6,9.08125,2013,9.95,9.733,9.915
3104,Stephanie Comini,Kent State,9.2,6.367857142857143,2012,0.0,0.0,0.0
3105,Kayla Gray,New Hampshire,9.625,9.316666666666666,2012,9.95,9.735,9.895
3106,Jessie Jordan,LSU,9.625,9.395,2012,9.975,9.833,9.935
3107,Sydney Clark,Seattle Pacific,9.4,6.3464285714285715,2012,9.775,9.371,9.71
3108,Sara Skammer,Rutgers,9.45,9.225000000000001,2012,9.075,9.075,0.0
3109,Nicole Nickels,S.E. Missouri,9.475,6.342857142857143,2013,8.875,8.875,0.0
3110,Anna Willette,Eastern Michigan,9.525,6.191666666666667,2012,9.85,9.588,9.825
3111,Alexis Carroll,Penn State,9.35,8.6875,2012,9.85,9.471,9.72
3112,Amiah Mims,Kent State,9.55,6.141666666666667,2012,9.75,9.558,9.705
3113,Spencer Jones,Texas Woman's,9.4,9.0,2012,9.9,9.576,9.865
3114,Jamie Armijo,Southern Utah,9.65,6.482142857142858,2012,9.825,9.259,9.67
3115,Madison Kratzke,California,9.5,5.171428571428571,2012,9.8,9.425,0.0
3116,Cami Guyer,San Jose State,9.45,8.834999999999999,2012,9.85,9.682,9.8
3117,Randi Lau,LSU,9.55,9.275,2012,9.875,9.598,9.835
3118,Madison McConkey,Nebraska,9.1,9.1,2014,9.85,9.634,9.763
3119,Tiana Montell,UC Davis,8.925,8.7,2012,9.85,9.622,9.79
3120,Jamie Radermacher,Eastern Michigan,9.275,6.478571428571429,2012,9.825,9.517,0.0
3121,Shelby Hilton,Kentucky,9.45,6.375,2012,9.75,9.05,0.0
3122,Morgan Steigerwalt,Arizona State,9.575,9.291666666666668,2013,9.875,9.629,9.82
3123,Courtney Willoughby,George Washington,9.4,9.005,2012,9.75,9.384,9.72
3124,Jeanette Conrad,Alaska,9.275,5.808333333333333,2012,9.45,9.025,0.0
3125,Taylor Keeker,Oregon State,9.45,6.590625000000001,2014,0.0,0.0,0.0
3126,Morgan Zlotolow,Ohio State,9.475,9.1,2012,0.0,0.0,0.0
3127,Connie Kung,Brockport,9.125,8.75,2012,9.35,8.925,0.0
3128,Kaitlyn Betts,Utah State,9.2,5.683333333333333,2012,0.0,0.0,0.0
3129,Carson Tabiolo,Michigan State,9.025,8.56875,2012,8.45,8.45,0.0
3130,Stephanie Sander,BYU,8.95,8.85,2012,0.0,0.0,0.0
3131,Erika Rudiger,New Hampshire,9.45,9.205,2012,0.0,0.0,0.0
3132,Danielle Hoffman,Brown,9.175,8.86,2012,9.675,9.324,9.63
3133,Katherine Prouty,UW-Stout,9.075,7.404166666666667,2012,9.65,9.093,9.485
3134,Lauren Pocius,Springfield College,9.0,5.766666666666667,2012,9.65,8.758,9.43
3135,Janis Konkle,Towson,9.1,8.63,2012,9.8,9.569,9.78
3136,Beth Deal,West Virginia,9.475,8.91,2012,9.95,9.71,9.885
3137,Natalie Manga,Brockport,8.25,7.56875,2012,0.0,0.0,0.0
3138,Makeda Constable,Pennsylvania,9.175,8.7,2012,9.675,9.382,9.625
3139,McKenna Page,Seattle Pacific,9.35,5.8,2012,9.55,9.138,9.055
3140,Ashlee Perkins,UW-Whitewater,9.0,5.832142857142857,2012,0.0,0.0,0.0
3141,Caitlin Mann,Boise State,9.625,7.003125000000001,2012,9.875,9.695,9.825
3142,Paige Pirie,Alaska,9.525,6.575000000000001,2012,8.45,8.45,0.0
3143,Samantha Musto,Penn State,9.45,6.166666666666667,2013,9.85,9.586,9.775
3144,Nia  Dennis,UCLA,9.55,9.55,2018,9.975,9.677,9.875
3145,Rachel  Dickson,Georgia,9.275,9.275,2017,9.95,9.727,9.915
3146,Christina  Berg,Arizona,9.0,9.0,2017,0.0,0.0,0.0
3147,Annette Miele,Michigan,9.725,9.50625,2012,9.875,9.663,9.84
3148,Alexis Gross,Kentucky,9.35,9.225,2012,9.95,9.67,9.82
3149,Ali Jamilah,Bowling Green,9.55,9.55,2012,9.85,9.719,9.81
3150,Meghan Cole,Southern Conn.,9.375,9.083333333333334,2012,9.75,9.367,9.69
3151,Carleigh Wrobel,William & Mary,8.75,8.4,2012,0.0,0.0,0.0
3152,Shannon Skochko,Maryland,8.4,8.4,2012,9.8,9.564,9.78
3153,Melissa Idell,West Virginia,9.275,8.625,2013,9.9,9.569,9.82
3154,Bailey Philbin,Maryland,9.15,8.483333333333334,2013,0.0,0.0,0.0
3155,Kristie Wei,William & Mary,9.05,8.8375,2013,9.7,9.072,9.495
3156,Cara Lord,Seattle Pacific,8.775,8.425,2012,0.0,0.0,0.0
3157,Kelly Barock,Ball State,9.125,8.658333333333333,2012,0.0,0.0,0.0
3158,Samantha Menichini,Southern Conn.,8.4,7.883333333333334,2012,0.0,0.0,0.0
3159,Taylor Rohrbaugh,Southern Conn.,9.25,8.841666666666667,2012,9.65,9.21,9.41
3160,Adrienne Hill,New Hampshire,8.1,8.1,2012,9.9,9.693,9.825
3161,Melissa Prisco,West Chester,8.85,8.433333333333332,2012,9.55,9.132,9.49
3162,Elena Corcoran,George Washington,9.35,8.741666666666667,2012,9.8,9.436,9.74
3163,Hunter Dennis,Alabama,8.825,6.56875,2015,0.0,0.0,0.0
3164,Krystal Welsh,Penn State,9.4,6.90625,2012,9.9,9.692,9.85
3165,Cerise Witherby,Oregon State,9.175,8.925,2012,9.9,9.697,9.825
3166,Brianna Gades,Arizona State,9.525,6.1125,2013,9.875,9.723,9.86
3167,Joyce Li,Yale,9.4,6.242857142857144,2012,9.75,9.362,9.725
3168,Marissa Unpingco,San Jose State,9.225,8.6125,2013,9.875,9.622,9.845
